ano,mes,natureza_juridica_codigo,imposto_importacao,imposto_exportacao,ipi,irpf,irpj,irrf,iof,itr,cofins,pis_pasep,csll,cide_combustiveis,contribuicao_previdenciaria,cpsss,pagamento_unificado,outras_receitas_rfb,demais_receitas
2022,1,1325,,,,,,42759.93,,,2008.88,2595808.03,9111.27,,,,594736.2,1272.4,18470.66
2022,7,1325,,,,,,32194.29,,,14574.28,2099914.63,15791.91,,,,1450274.97,2112.66,
2022,2,1325,,,,,,14562.24,,,2047.42,1879668.36,2343.79,,,,637046.76,3314.31,47688.99
2022,3,1325,,,,,,19990.77,,,7342.49,2037951.06,17402.4,,,,1470791.3,4523.46,3776.08
2022,12,1325,,,,,,25075.69,,,11464.45,2763519.93,65900.61,,70633630.16,,3032292.43,10869.17,
2022,4,1325,,,,,,23496.68,181.65,,20799.36,2037481.31,35523.48,,,,1706709.03,3509.97,
2022,11,1325,,,,,,15382.42,,,6923.13,1635951.21,56490.06,,39023293.67,,1864195.81,3257.49,
2022,9,1325,,,,,,12149.27,,,17568.77,1820675.49,88563.6,,,,1866072.34,16226.64,
2022,6,1325,,,,,,27422.68,185.48,,31033.03,2222827.62,30655.2,,,,848723.65,1850.76,14185.31
2022,10,1325,,,,,,12237.91,,,20732.02,1817502.31,85891.15,,11200.19,,1935894.5,2930.37,
2022,7,1333,,,,,,209632.63,,,583.68,4573553.66,194.56,,168065.55,,227267.6,207121.15,31973.68
2022,12,1333,,,,,,1292436.66,,,507.78,3754413.8,169.26,,216488348.2,,271622.79,308130.13,61537.12
2022,2,1333,,,,,,226646.38,,,2055.77,4083723.08,685.24,,291571.61,,198169.04,166877.11,117505.85
2022,4,1333,,,,,,242783.49,,,2083.4,4179438.32,694.42,,197250.2,,152235.15,166055.82,59731.0
2022,9,1333,,,,,,186184.92,,,338.52,4109074.02,112.84,,143015.2,,309218.28,124769.14,34758.72
2022,1,1333,,,,,,132992.09,,,2043.85,5760066.28,681.25,,270506.83,,246075.06,310111.21,29653.76
2022,11,1333,,,,,,129506.04,,,169.26,4514979.9,56.42,,105474218.83,,297650.18,120971.23,14897.27
2022,10,1333,,,,,,131670.05,,,169.26,4006609.82,56.42,,234914.66,,211464.12,122451.27,33874.85
2022,3,1333,,,,,,207141.98,,,2214.15,3732860.99,738.02,,1638245.46,,192970.24,261794.08,177058.13
2022,10,2011,65899217.34,,411781.68,,308236349.41,1293312665.99,303029956.24,2170.46,500259648.04,56281156.52,295382850.97,644322.82,1157565513.22,29256458.09,227539291.36,829185093.35,9414776.97
2022,5,2011,56076160.27,,485356.49,,276036890.37,918348242.78,277121883.29,1840.89,410971124.03,74545978.59,205082182.39,305327.93,1080743307.29,3941850.08,193014999.01,519137386.26,12417926.13
2022,6,2011,71142055.78,,209782.94,,256570111.65,1829205152.32,320294505.69,857.84,461945149.39,83875469.95,208514206.05,1653331.99,1091135176.19,4362471.45,235867512.5,760328912.48,10969359.56
2022,7,2011,46921170.45,,24119.56,,143533437.11,1112870698.8,254086752.14,273.98,539386049.85,100219778.8,150836441.31,397917.53,1081095328.97,5565226.63,208047141.7,454881329.46,13997617.25
2022,4,2011,43720696.63,,185779.81,,267371409.94,933598314.98,346008836.8,292826.91,439847208.92,80112687.55,171539532.06,717000.98,1077769551.56,4734920.15,215174408.33,524202613.01,11055109.12
2022,12,2011,50302290.14,,266179.89,,204347882.21,2181157727.57,186181135.71,4945.51,487524979.05,89734767.73,139910735.13,869975.49,2201887253.37,10240494.88,250335308.11,489743436.68,10753626.84
2022,3,2011,42494089.54,,323601.48,,198860243.91,895831378.08,161650652.28,2015.31,388881722.14,70728265.35,118299605.66,864401.06,1060519745.06,7449135.43,194908565.74,836366394.92,10277999.91
2022,2,2011,30720735.69,,331460.08,,179575017.49,770011431.77,218949714.99,132190.96,377185448.32,68997681.92,115793467.59,853934.53,1086033921.5,14054714.08,200228600.33,461053803.69,8867298.18
2022,1,2011,43912385.05,,644415.58,,1705935769.62,1119375459.9,204348152.93,2667.87,272973601.11,53514605.91,1769807716.4,964347.68,1131270412.35,7584217.95,233258645.48,893822383.65,8876394.54
2022,11,2011,52097496.66,,438581.46,,288585995.01,1576850281.35,352229983.92,365.94,409779576.51,77147891.65,254914501.17,835227.05,1177644745.5,12248877.6,215288832.32,634192541.25,10961192.21
2022,8,2011,76810459.52,,306679.84,,191129760.53,848245557.8,298910006.59,5935.69,381461332.33,70569682.68,123521041.93,287960.92,1154858864.31,6151696.5,215773406.05,559410845.92,11605506.53
2022,9,2011,57104734.13,,66402.79,,124533896.31,889734587.36,231364336.62,1594734.14,346571643.15,62985837.47,147505894.3,1799001.67,1086100129.81,93766853.57,244935245.46,798326729.69,9472578.39
2022,3,2038,26367450.66,,10258708.01,,4791209159.88,941838556.49,391591055.07,97100.07,3087320022.35,651618707.17,2126285400.1,195362937.11,1300875229.16,2410640.15,705377673.44,111254630.6,3720646167.46
2022,12,2038,21217719.31,,4505712.3,,2001864250.39,2305273032.41,530411199.77,262342.12,684368306.01,128597637.91,967871701.83,14889949.2,2388341649.71,39091569.87,837418879.53,194343793.34,3650844726.05
2022,8,2038,28092288.89,,16913478.96,,6945559354.35,1362960840.82,589251838.51,391941.82,777642907.39,149161758.99,3029802794.96,26527999.87,1380088066.58,4470173.87,820476984.53,151275611.86,4362783369.56
2022,11,2038,42624603.41,,9428206.52,,4582709518.33,905155173.22,474056912.25,183798.6,781432833.5,150574337.37,1922562311.74,15475884.17,1403660353.22,6110711.9,815684689.97,64110830.32,3774931238.35
2022,4,2038,52871718.58,,20902328.4,,3116750708.16,1197112271.74,476144278.43,970160.62,2711194661.32,565233488.31,1286405319.93,196832818.36,1344999011.61,1351715.02,841408310.07,40144319.15,15562920822.38
2022,1,2038,11362372.09,,5975550.11,,489188059.33,1427190015.88,451889347.32,105755.24,3327178635.16,701393338.52,500961846.04,203982863.46,1295207405.66,2102169.6,1035648162.84,358699357.94,12370823431.41
2022,6,2038,6650394.0,,3047355.33,,8073643728.84,1922641732.25,473698615.26,216477.7,2472081206.27,511992699.36,3331351784.76,201925497.73,1338668099.36,2241628.73,815323314.29,182718805.82,4157990051.12
2022,10,2038,22678993.04,,8291308.78,,4374521246.32,1620598042.2,492593306.17,199881.56,840759749.22,154057118.07,1771168268.1,10549457.35,1351659262.56,9401475.63,793505754.89,122923279.38,13104293119.29
2022,7,2038,9263048.63,,3410973.7,,5376280041.14,949784345.24,537364230.32,245752.13,1914373419.44,396699657.33,2100492482.46,128193172.69,1331368102.59,2482243.8,797290910.49,277012953.82,13996677719.34
2022,9,2038,13388985.55,,3300020.06,,3050040605.86,1049726678.83,524330503.23,4290704.94,643095402.83,118579308.9,1349076203.79,19875345.11,1306389482.73,56137883.53,787530286.39,288050180.37,4249725795.11
2022,2,2038,15245923.68,,3057841.88,,2052034717.61,824705568.84,414880000.96,80358.82,3215393552.32,680440942.01,914384415.17,182558753.04,1423206937.9,2367992.75,804420142.39,411266225.08,3714068055.7
2022,5,2038,8500750.06,,2650394.53,,2874311954.05,1397409571.62,489000613.6,204154.48,2201258393.63,465042922.6,1355047358.28,189303935.18,1277713984.2,2741904.94,771705856.1,137406942.59,4055173827.15
2022,9,2046,177248347.21,,318230962.46,,1013795973.37,2605501496.33,1387466364.59,52058759.81,1355449024.55,261070075.06,626483241.94,26846773.23,2374055573.08,156.32,505656086.59,49492319.58,54232973.1
2022,11,2046,137402887.43,,250713601.36,,1318522347.45,2701033921.26,1300880189.29,717223.67,1792383673.72,341390298.77,1014974412.85,31384424.55,2337077172.84,159.51,434232673.35,57600967.62,40946016.14
2022,4,2046,198940764.24,2909.0,243639819.13,,3515615647.62,3510431892.65,1558011641.86,2774894.0,1550041098.18,310459963.3,1596624059.03,49751485.25,2162673732.05,154.7,398599143.1,29684264.68,17276478.99
2022,8,2046,189987554.81,,287528424.02,,2745942470.21,3061682123.32,1353706241.06,570491.69,1678619907.26,296354907.05,1512893870.93,31225209.11,2525566022.4,154.51,433184371.11,62895521.28,109851154.16
2022,10,2046,161999066.96,,251054132.22,,923739059.48,3575540496.51,1426908573.47,4699191.47,1339037087.59,262731424.84,952452952.11,34319581.57,2188023514.88,157.94,443648478.88,56791530.37,66911268.53
2022,12,2046,174207435.28,,339962935.92,,727632334.39,5490083102.95,1506509757.49,3572403.76,1372779250.64,284565477.94,642443396.52,27076959.81,4049938006.09,161.06,437863911.08,113905971.48,49277278.99
2022,3,2046,264434758.81,2887.1,397617711.19,,3390520054.12,2912031313.78,1187423773.48,112103.98,1762843183.95,342191401.54,1528757368.99,43055762.54,2271875105.08,17569.44,338549868.2,16828377.62,24865806.62
2022,5,2046,165165188.12,2928.52,226339537.3,,1078991411.23,2331714457.37,1306515223.83,378469.35,1576603930.08,327109001.2,943185830.89,38072922.41,2274772244.37,155.94,357873023.62,49745453.44,23934522.97
2022,1,2046,201299544.18,2041.26,393947811.22,,7382374075.63,3365415423.81,1332143616.74,1234567.72,1884712488.34,382933387.82,7321730166.52,29259611.7,2291265347.85,151.07,405386554.38,29649986.69,16728960.46
2022,2,2046,198729194.53,4612.07,371482916.75,,2397008289.38,2238056625.02,1325678560.57,295650.08,1929072395.12,366341523.32,1338414993.59,31672217.87,2292251234.97,,403181118.69,213896938.11,14867816.72
2022,7,2046,151122002.9,,332941088.37,,1663428818.08,2603452776.25,1478922074.55,209040.05,1594376173.6,284406423.52,1357301369.32,32425093.72,2395870567.78,152.99,428625268.38,46226663.43,100769594.02
2022,6,2046,134105666.86,,263272144.16,,2231579466.99,4278932009.26,1341543070.71,114717.8,1797290337.48,352708154.28,1118694425.25,41471541.15,2373469652.68,157.48,373092770.65,63543439.45,38808435.97
2022,5,2054,669422198.52,19721.62,734235555.36,234.37,3511291623.36,6173622757.62,2332889218.59,3269836.32,4832040624.58,959121787.4,1928008554.77,112615674.44,5150255830.75,35906.94,625232907.91,166531308.77,418123956.88
2022,3,2054,780317753.52,595.43,898830309.88,143.15,4337631242.65,7004462352.63,2002311151.27,5346036.43,4636148488.31,936920425.69,2623313047.09,96625337.71,5477713661.14,,583540569.97,72136247.15,356220297.78
2022,7,2054,667094184.11,18918.4,686372325.83,238.31,6245400919.71,6232619059.14,2438716463.06,3349376.23,4678068164.71,954715550.62,3237709311.05,84722616.62,5136285923.93,38540.76,677058848.12,178893830.92,2039171213.17
2022,10,2054,739726331.1,56825.34,715169961.47,,5962314155.28,6416832624.4,2375397440.59,11528027.67,4433622226.54,901512441.45,3057674809.2,104778615.45,5215052314.83,208126.92,671326942.2,176640565.88,1878458675.81
2022,6,2054,557265519.65,14891.35,672947935.79,18626.3,3214386060.35,11994474735.26,2193467079.39,2609022.05,4644585492.88,936543061.63,1753005676.69,115007550.17,5326100954.85,1075.76,717123872.65,155935075.58,445215815.26
2022,4,2054,586472033.34,600.84,739381329.74,,5592961945.49,6288565782.29,2578784476.4,3228222.56,4617002441.69,917949507.11,2871026770.88,114558934.61,5215407664.36,16919.99,715334330.78,79984387.66,2060416919.46
2022,8,2054,736745878.8,15197.51,672976889.3,,3512079921.79,5812222629.37,2364331783.33,5621231.61,4876243578.46,969563883.03,1891017016.71,91761547.34,5239658634.05,19455.0,656440521.96,156287298.93,482688303.03
2022,1,2054,807719207.29,494.44,1000187328.56,,16208212716.98,6713606656.86,2215242627.08,3726106.65,5150693091.75,1057859045.4,10001666818.75,167352452.13,5186973059.26,18464.01,691819446.77,53261166.96,1609360628.99
2022,12,2054,619919265.78,21476.62,661776631.45,14665.8,3274714025.84,16705181958.26,2454790457.15,11920557.96,4799793589.45,950993156.68,1900511596.3,113679563.5,9278565864.51,104948.81,655701595.84,154845142.51,491164601.0
2022,11,2054,702603475.73,15288.69,680623670.9,8126.75,3776031491.83,6209471350.07,2304406711.65,11538509.94,4944407067.39,990890382.54,2112362749.97,104572358.66,5327552862.87,104546.74,623980617.27,161038701.21,425701022.39
2022,2,2054,673303049.78,116949.81,841678113.76,,3540130273.96,5224069892.4,2187225238.87,3035681.19,4378895889.23,869688623.82,1802895158.88,102475836.37,5093837289.78,18568.23,619703532.29,62045412.79,332425032.64
2022,9,2054,721664687.12,15370.05,752361368.8,,3729839531.82,6616599889.09,2392000262.75,155620183.6,4384849511.9,895901867.92,2028555748.04,81577638.97,5262236516.14,,730383531.32,184183455.96,402888613.81
2022,10,2062,4190273896.36,30669.38,4487289353.77,16504.98,20454558801.36,7526260075.81,100407085.51,50274215.78,14689683272.65,3158164060.71,9656680677.33,402883562.51,18633643606.84,39596.63,992349745.17,595484925.47,4768236433.83
2022,7,2062,3875804838.57,31146.18,4086516860.7,119919.85,18387212346.76,6252265572.5,84977879.87,4917237.99,13864203251.78,2980279922.09,8783032579.95,418099307.3,17800460006.56,952.2,992539766.05,572685980.86,4789849950.78
2022,11,2062,4032450716.6,172021.05,4331238511.29,108383.58,8349343841.72,6233310890.13,105000514.18,43772079.3,14540570430.18,3113047472.16,3935397180.79,582736958.17,18908037568.49,2556.1,981749682.77,532490393.64,1798691066.85
2022,9,2062,4212370029.03,24370.21,4255334045.81,99898.05,8918695171.65,6470040575.7,92236994.63,420233400.26,14661025836.37,3153044968.63,4127219379.74,480353485.41,18735473599.93,7193.71,1025443543.72,617719811.89,1637150320.55
2022,5,2062,3618915717.18,23349.64,3664859288.48,55153.73,6759356423.13,6202710525.02,87335579.91,4932903.22,12742879771.64,2748196577.79,3182066685.77,328115810.21,17362588628.06,5075.83,903140392.81,517872113.31,1214488691.11
2022,12,2062,3694201717.33,1473607.73,4240228635.12,37294.5,9144766103.17,9763961114.84,104730594.3,39382136.26,15584402505.98,3353885260.55,4241546038.53,405644792.01,30710151537.19,7072.02,1000939139.44,512882422.85,1593001157.86
2022,6,2062,3383506078.41,28795.02,3825861511.54,339372.41,7445703482.74,7433388133.21,93452461.56,7644212.24,13463142994.23,2893920508.03,3517068444.47,413875568.7,17886269678.65,12645.87,979288714.21,522836602.22,1596864839.31
2022,2,2062,3500319413.63,930326.83,4167096628.18,16949.13,7444580234.53,5798352976.98,77899190.83,5848676.5,11734469431.74,2536115452.73,3343881401.59,451006062.66,16308515633.77,7803.33,898122656.23,305590884.89,1097159824.33
2022,3,2062,3889270311.6,45684.53,4045920072.75,29979.88,8307886303.8,6423745109.08,84206587.89,8045536.99,12542049513.99,2720293288.55,3684545656.82,469300308.68,16567221117.56,16565.78,869145746.88,228164733.71,1127603301.69
2022,1,2062,4094334225.61,28582.89,5107752065.23,49489.92,22146206276.48,9101361968.23,76361777.19,6168532.66,13742404287.73,2985386672.8,9809731593.67,569250432.25,17299659018.24,10043.3,1091614115.8,217970304.62,3719999649.37
2022,8,2062,4328602775.32,189498.61,3938074332.22,29214.41,8498484086.38,6100297153.65,87559853.48,8301924.14,14306145058.19,3089882596.88,3828558028.31,405649775.29,18502311967.47,1532.06,979322201.5,672390957.55,1748604049.5
2022,4,2062,3113520839.33,9308.59,3625066161.21,44871.21,16528051462.56,6731915111.32,96925374.3,4449426.61,12419651302.62,2685530642.04,7708787662.03,456749902.53,17171159312.5,6164.09,976862012.68,258911338.26,5039570835.7
2022,2,2070,12494.22,,12981.01,,168624.53,45984.31,,56.33,360730.25,75357.95,210567.0,,834728.77,,35556.83,4344.32,7483.57
2022,3,2070,,,2374.54,,153916.36,58079.89,,1506.43,289320.63,59327.74,129617.19,,739816.0,,67490.07,4283.4,13182.01
2022,9,2070,7781.08,,4111.58,,244375.01,59591.56,,22376.37,423381.09,88441.02,160940.76,,849005.49,,36916.88,9796.7,30801.22
2022,8,2070,,,3003.41,,342610.43,93804.65,,1847.82,374707.64,77688.52,145668.72,,821964.37,,36537.22,4704.03,21928.45
2022,4,2070,,,2435.15,,889842.7,48378.32,,,356295.91,73760.67,624114.24,,781066.85,,31339.64,4407.27,8659.85
2022,1,2070,,,17724.22,,920243.18,77105.15,,760.95,370309.62,76506.73,635266.75,,773682.6,,34179.1,26575.71,7724.73
2022,10,2070,15932.57,,2601.92,,1276507.58,58526.04,,4017.18,377133.05,78587.53,817582.84,,1093435.14,,38011.86,2296.58,21170.42
2022,5,2070,,,2482.27,,140722.56,46161.8,,2595.93,319121.94,66004.26,118836.47,,792718.74,,32835.72,5721.8,12491.37
2022,11,2070,,,3368.28,,259729.87,58377.37,,3367.3,364430.71,75848.21,186068.19,,845550.9,,37072.77,3899.11,12451.4
2022,6,2070,,,2673.77,,153147.43,54316.95,,515.23,357057.51,74324.7,124662.06,,826399.22,,33242.12,4453.13,85989.95
2022,12,2070,,,3385.1,,177499.75,55456.9,,3742.69,398899.42,82649.05,155259.31,,1235409.36,,36219.8,4908.26,13993.95
2022,7,2070,,,2683.54,,860821.33,53290.29,,1028.22,362858.01,75526.18,772089.26,,790349.55,,34757.3,4646.99,12371.33
2022,9,2076,7781.08,,4111.58,,244375.01,59591.56,,22376.37,423381.09,88441.02,160940.76,,849005.49,,36916.88,9796.7,30801.22
2022,11,2076,,,3368.28,,259729.87,58377.37,,3367.3,364430.71,75848.21,186068.19,,845550.9,,37072.77,3899.11,12451.4
2022,2,2076,12494.22,,12981.01,,168624.53,45984.31,,56.33,360730.25,75357.95,210567.0,,834728.77,,35556.83,4344.32,7483.57
2022,1,2076,,,17724.22,,920243.18,77105.15,,760.95,370309.62,76506.73,635266.75,,773682.6,,34179.1,26575.71,7724.73
2022,4,2076,,,2435.15,,889842.7,48378.32,,,356295.91,73760.67,624114.24,,781066.85,,31339.64,4407.27,8659.85
2022,10,2076,15932.57,,2601.92,,1276507.58,58526.04,,4017.18,377133.05,78587.53,817582.84,,1093435.14,,38011.86,2296.58,21170.42
2022,7,2076,,,2683.54,,860821.33,53290.29,,1028.22,362858.01,75526.18,772089.26,,790349.55,,34757.3,4646.99,12371.33
2022,6,2076,,,2673.77,,153147.43,54316.95,,515.23,357057.51,74324.7,124662.06,,826399.22,,33242.12,4453.13,85989.95
2022,8,2076,,,3003.41,,342610.43,93804.65,,1847.82,374707.64,77688.52,145668.72,,821964.37,,36537.22,4704.03,21928.45
2022,3,2076,,,2374.54,,153916.36,58079.89,,1506.43,289320.63,59327.74,129617.19,,739816.0,,67490.07,4283.4,13182.01
2022,12,2076,,,3385.1,,177499.75,55456.9,,3742.69,398899.42,82649.05,155259.31,,1235409.36,,36219.8,4908.26,13993.95
2022,5,2076,,,2482.27,,140722.56,46161.8,,2595.93,319121.94,66004.26,118836.47,,792718.74,,32835.72,5721.8,12491.37
2022,11,2089,,,,,6270.64,169781.05,,,43436.83,8308.74,8499.87,,175000.25,,24250.84,20.42,837.93
2022,3,2089,,,,,8015.5,74839.59,,,53814.53,10594.95,10055.76,,173704.94,,90740.47,19.02,18413.48
2022,5,2089,,,,,12151.89,82902.78,,,93717.04,22376.0,13228.34,,278119.71,,52106.18,,18329.15
2022,9,2089,,,,,4294.79,61737.09,,,71640.04,12759.02,7055.73,,221347.07,,203550.64,40.1,5593.53
2022,4,2089,,,,,99267.51,67792.88,,,53654.47,19750.05,57211.15,,195164.82,,50798.38,19.17,4638.17
2022,2,2089,,,,,9862.39,15061.59,,,28081.89,6311.23,11521.17,,130074.85,,120746.42,18.89,209.01
2022,8,2089,,,,,13541.18,69837.31,,,72433.64,23752.54,14748.72,,218411.74,,48023.36,419.86,1278.24
2022,1,2089,,,,,231890.49,89299.48,,,60695.59,10507.52,112980.94,,184984.0,,187099.34,37.52,2459.6
2022,10,2089,,,,,200061.91,69346.11,,16.67,60588.36,19819.01,103135.44,,225410.69,,41304.16,,3398.04
2022,6,2089,,,,,135630.99,63496.89,,,66326.4,20947.41,10297.14,,186135.96,,91753.37,9356.17,4213.07
2022,12,2089,,,,,10667.05,58158.57,9758.0,,61180.26,13256.99,11644.5,,297817.91,,27768.86,250.0,1293.23
2022,7,2089,,,,,217755.58,45203.47,,,62294.36,19684.69,110129.04,,204820.97,,62523.3,19.68,2594.64
2022,10,2097,,,,,3981.74,40902.09,,62.24,29615.71,5451.38,2205.73,,133962.61,,15537.82,1271.19,12281.32
2022,12,2097,,,,,4474.03,24992.09,,,10451.17,3109.36,2361.04,,175806.55,,5121.46,581.41,12407.2
2022,9,2097,,,,,717.06,42291.93,,,20293.66,3569.5,427.2,,129282.42,,8290.0,3292.84,11905.73
2022,8,2097,,,,,1201.28,30092.15,,,18715.52,3436.63,422.96,,124546.46,,5212.95,559.98,11828.15
2022,11,2097,,,,,976.16,24051.63,,3158.18,87391.14,14226.73,621.8,,106001.89,,6269.24,676.3,2690.6
2022,4,2100,,,,,494.41,,,,122.44,26.53,296.65,,,,1688.58,,1745.21
2022,12,2100,,,,,,,,,103.99,22.53,103.92,,1403.25,,1770.42,,2018.15
2022,1,2100,,,,,915.91,,,,281.01,60.89,515.82,,,,3328.8,,3412.04
2022,10,2100,,,,,771.22,,,,139.91,30.31,462.73,,1375.76,,1750.04,,1982.36
2022,7,2100,,,,,832.4,,,,230.91,50.03,499.44,,,,1717.36,,1791.85
2022,12,2127,,,,,188480.85,12768.0,1690.0,,174348.18,37825.43,106593.32,,26114.07,,1643980.94,,35863.5
2022,2,2127,,,,,94303.96,8344.58,,,334331.4,71758.33,41024.15,,335120.76,,1103488.39,271.94,1745.38
2022,10,2127,,,,,636101.39,32510.14,,,86724.95,18733.75,275844.63,,9564.73,,2310520.67,27215.85,916.12
2022,5,2127,,,,,362248.65,21846.76,,,150157.41,32577.55,167246.78,,47283.22,,1551072.93,,301.08
2022,1,2127,,,,,1182121.06,8894.9,,,332545.87,49014.01,550584.9,,315443.78,,1500349.12,11.16,2190.06
2022,4,2127,,,,,611019.05,15800.24,,,117213.98,24409.84,334903.1,,80231.44,,1529421.14,2.56,2384.91
2022,7,2127,,,,,166738.79,32871.87,,,189512.89,40010.63,106202.01,,10646.94,,1789895.16,250.0,746.59
2022,8,2127,,,,,48198.33,30696.53,,,99754.11,21433.62,27563.59,,15880.77,,2139645.71,36753.42,6620.81
2022,3,2127,,,,,96176.31,14900.52,,,1472472.12,269588.37,73419.97,,128778.23,,1295633.17,16.65,354.12
2022,9,2127,,,,,33091.54,11875.05,623.68,,95811.64,19874.49,25656.6,,7415.31,,1896793.12,2601.18,1824.83
2022,11,2127,,,,,120930.29,36841.59,2535.0,,470133.97,26187.4,78951.69,,38646.8,,1508643.05,59532.35,6898.24
2022,6,2127,,,,,38017.24,15798.49,,,83493.99,18156.24,17658.88,,12576.22,,1982528.88,,15717.52
2022,5,2135,5732959.41,,19366350.39,2698.72,192175753.11,62775554.67,69240.29,43160.59,363287023.68,78452476.09,133808766.76,8775.7,1920429214.1,505.04,4407397.09,19709344.44,14944355.55
2022,10,2135,5391275.95,19.14,21272631.08,6070.36,349123346.74,69665365.03,69338.31,65492.08,401465833.44,86793942.68,236837095.73,1621.55,2031896281.83,4324.09,4063134.13,24603324.3,15547515.43
2022,8,2135,6432059.61,417.48,21076591.74,3225.53,211979568.7,66888523.63,65713.45,35189.3,401098575.86,86743391.8,147264379.29,1309.58,2040630421.39,1438.26,4431413.74,27442895.2,16118613.94
2022,6,2135,3528044.38,,19601176.72,5756.17,192822539.17,62638441.7,80721.57,15185.94,384326616.61,83281085.14,134602702.16,1415.62,1936288026.27,928.33,4077996.31,20603671.17,15229537.87
2022,1,2135,7280508.09,198.91,22918897.83,9450.21,344515913.37,68957156.17,67418.89,8775.69,417660076.91,91317103.89,281507142.83,1296.64,1991517228.51,1132.38,4137163.23,19170220.93,13080360.7
2022,3,2135,5059360.31,,18933188.62,3656.93,178176252.04,58449756.66,51633.56,10779.64,340096035.75,73648244.87,124303003.39,2273.74,1835101096.07,3474.07,4335436.09,21046447.63,14352852.41
2022,9,2135,5202268.24,687.6,21458464.97,809.36,210685882.81,68241035.66,67129.22,197603.41,412073567.68,89280197.39,146341584.01,1256.26,2037830217.7,,4336254.8,21387019.9,14908456.37
2022,2,2135,4636669.24,400.0,16155325.2,411.52,166809491.93,56299374.34,62106.28,48970.48,319429786.41,69414627.84,114515236.79,565.83,1697485338.66,652.78,3940843.23,16507991.3,11097459.31
2022,4,2135,3879514.94,29.31,19361435.46,6447.05,307867162.75,58663576.45,117388.66,7004.63,354814072.61,76865650.18,209560184.74,1598.91,1802443798.28,43.01,4181938.29,20510093.96,13152004.34
2022,12,2135,4193921.77,,21143261.79,3345.63,212112785.84,71816006.95,133158.07,29885.88,411506552.35,88980568.68,147335259.23,2913.1,2337131559.31,31.57,4265125.02,18112736.28,15075742.05
