codigo_nj,imposto_importacao,imposto_exportacao,ipi,irpf,irpj,irrf,iof,itr,cofins,pis_pasep,csll,cide_combustiveis,contribuicao_previdenciaria,cpsss,pagamento_unificado,outras_receitas_rfb,demais_receitas,data
4090,0.0,0.0,0.0,0.0,657.23,0.0,0.0,0.0,0.0,306.83,0.0,0.0,0.0,0.0,0.0,0.0,1787.12,2018-07-01
4090,0.0,0.0,0.0,0.0,20295.77,1425.07,0.0,0.0,0.0,388.76,8033.68,0.0,0.0,0.0,0.0,892.2,46389.92,2018-02-01
4090,0.0,0.0,0.0,0.0,0.0,3485.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460.84,2018-06-01
4090,0.0,0.0,0.0,0.0,0.0,5896.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.36,0.0,4562.38,2018-12-01
4090,0.0,0.0,0.0,0.0,0.0,431030.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81537.37,0.0,0.0,2018-10-01
4090,0.0,0.0,0.0,0.0,0.0,95.2,0.0,0.0,0.0,301.85,0.0,0.0,0.0,0.0,0.0,500.0,358258.44,2018-05-01
4090,0.0,0.0,0.0,0.0,0.0,110035.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67886.92,0.0,739.73,2018-09-01
4090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,3917.93,0.0,0.0,0.0,141.98,1016.77,125678.8,2018-04-01
4090,0.0,0.0,0.0,0.0,0.0,204.76,0.0,0.0,0.0,354.24,0.0,0.0,0.0,0.0,0.0,1147.08,136612.04,2018-01-01
4090,0.0,0.0,0.0,0.0,0.0,12641.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35387.5,0.0,7113.56,2018-08-01
4090,0.0,0.0,0.0,0.0,0.0,87073.92,0.0,0.0,0.0,27.98,0.0,0.0,0.0,0.0,86029.1,0.0,765.5,2018-11-01
4090,0.0,0.0,0.0,0.0,0.0,1365.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.77,49535.72,2018-03-01
4120,0.0,0.0,0.0,0.0,3734.99,87018.35,0.0,0.0,1420.18,275.29,3292.7,0.0,15393.63,0.0,6553.58,250.0,2787.04,2018-04-01
4120,265.05,0.0,0.0,0.0,3046.42,540339.7,0.0,0.0,1007.65,289.34,2741.78,0.0,16227.73,0.0,4763.92,18406.15,54876.01,2018-07-01
4120,0.0,0.0,0.0,0.0,0.0,97992.33,0.0,22.48,4252.07,1029.14,0.0,0.0,22249.87,0.0,4256.08,1769.37,1059.6,2018-05-01
4120,0.0,0.0,0.0,0.0,0.0,84929.62,0.0,8360.55,262.5,336.43,0.0,0.0,10505.81,0.0,6203.76,211651.92,25949.37,2018-11-01
4120,0.0,0.0,0.0,0.0,3722.04,133431.72,0.0,199.87,1518.64,604.4,3643.7,0.0,17932.82,0.0,89337.79,17379.75,2462.85,2018-01-01
4120,801.29,0.0,0.0,0.0,0.0,93104.2,0.0,215.62,2178.61,572.97,0.0,0.0,16264.99,0.0,6426.64,2170.01,55022.36,2018-06-01
4120,1280053.22,0.0,0.0,0.0,0.0,100430.57,0.0,1076.67,974069.77,192188.96,0.0,0.0,16399.91,10.0,5831.13,50596.58,145713.67,2018-12-01
4120,0.0,0.0,0.0,0.0,0.0,81242.27,0.0,42.04,127.5,172.4,0.0,0.0,14387.96,0.0,3577.16,561.05,1661.37,2018-03-01
4120,0.0,0.0,0.0,0.0,2139.12,204062.81,4201.17,56.72,1466.35,242.36,0.0,0.0,11423.8,0.0,6103.56,160.56,1095.42,2018-02-01
5010,0.0,0.0,0.0,0.0,0.0,3482.16,0.0,0.0,0.0,6788.64,0.0,0.0,0.0,0.0,1095.11,370.07,334.26,2018-06-01
5010,0.0,0.0,0.0,0.0,0.0,2967.75,0.0,0.0,0.0,5716.89,0.0,0.0,0.0,0.0,3564.8,0.0,463.91,2018-09-01
5010,0.0,0.0,0.0,0.0,0.0,5130.55,0.0,0.0,0.0,5250.65,0.0,0.0,0.0,0.0,8904.29,0.0,0.0,2018-08-01
5010,0.0,0.0,0.0,0.0,0.0,11123.67,0.0,0.0,0.0,13232.13,0.0,0.0,0.0,0.0,6345.29,0.0,1214.89,2018-12-01
5010,0.0,0.0,0.0,0.0,0.0,3947.69,0.0,0.0,0.0,7039.74,0.0,0.0,0.0,0.0,2485.25,15510.21,53732.91,2018-02-01
5010,0.0,0.0,0.0,0.0,0.0,10349.03,0.0,0.0,0.0,5698.95,0.0,0.0,0.0,0.0,9545.5,56476.87,82099.73,2018-05-01
5010,0.0,0.0,0.0,0.0,0.0,3656.51,0.0,0.0,0.0,6583.6,0.0,0.0,0.0,0.0,1264.89,25405.46,49369.6,2018-04-01
5010,0.0,0.0,0.0,0.0,0.0,7471.97,0.0,0.0,0.0,7061.48,0.0,0.0,0.0,0.0,8052.72,0.0,0.0,2018-07-01
5010,0.0,0.0,0.0,0.0,0.0,26798.21,0.0,0.0,0.0,2119.54,0.0,0.0,0.0,0.0,34081.45,22690.54,89261.3,2018-01-01
5010,0.0,0.0,0.0,0.0,0.0,3667.67,0.0,0.0,0.0,6936.18,0.0,0.0,0.0,0.0,2017.91,214.5,0.0,2018-11-01
5010,0.0,0.0,0.0,0.0,0.0,5668.81,0.0,0.0,0.0,4895.83,0.0,0.0,0.0,0.0,8425.79,157912.35,108739.82,2018-03-01
5029,0.0,0.0,0.0,0.0,0.0,22935.75,0.0,0.0,0.0,2007.16,0.0,0.0,1354.67,0.0,8729.01,28471.59,144561.27,2018-01-01
5029,0.0,0.0,0.0,0.0,0.0,8749.54,0.0,0.0,0.0,2373.66,0.0,0.0,0.0,0.0,13597.17,3439.55,0.0,2018-09-01
5029,0.0,0.0,0.0,0.0,0.0,5007.37,0.0,0.0,0.0,3152.18,0.0,0.0,1108.07,0.0,12837.64,214.5,0.0,2018-08-01
5029,0.0,0.0,0.0,0.0,0.0,6013.09,0.0,0.0,0.0,4804.71,0.0,0.0,1102.45,0.0,15643.93,1072.5,0.0,2018-07-01
5029,0.0,0.0,0.0,0.0,0.0,21882.45,0.0,0.0,0.0,2246.66,0.0,0.0,1075.79,0.0,8559.99,18832.01,69115.13,2018-02-01
5029,0.0,0.0,0.0,0.0,0.0,12460.68,0.0,0.0,0.0,3684.43,0.0,0.0,1129.61,0.0,21288.94,0.0,5802.01,2018-12-01
5029,0.0,0.0,0.0,0.0,0.0,59103.59,0.0,0.0,0.0,2325.73,0.0,0.0,1097.03,0.0,13496.52,5906.33,8897.08,2018-06-01
5029,0.0,0.0,0.0,0.0,0.0,4633.25,0.0,0.0,0.0,2739.28,0.0,0.0,1086.21,0.0,11900.32,65414.96,43973.82,2018-04-01
5029,0.0,0.0,0.0,0.0,0.0,24018.59,0.0,0.0,0.0,2320.76,0.0,0.0,1118.92,0.0,11091.27,289.85,0.0,2018-10-01
5029,0.0,0.0,0.0,0.0,0.0,20055.78,0.0,0.0,0.0,4294.09,0.0,0.0,1091.62,0.0,12681.02,61968.59,43663.24,2018-05-01
5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,2018-12-01
5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,2018-11-01
5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.59,14593.05,49.17,2018-03-01
5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.96,0.0,0.0,2018-06-01
5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.59,6728.6,0.0,2018-02-01
5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.18,4131.39,13.4,2018-01-01
5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,6543.24,1715.59,2018-05-01
5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,2018-10-01
5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,3656.7,0.0,2018-04-01
5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,2018-07-01
5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,2018-08-01
5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,2018-09-01
1015,0.0,0.0,0.0,0.0,191641.96,1228796031.35,154160.0,62.72,362805.15,392169676.36,183546.25,10611.71,138139.06,774750085.0,73239873.01,2270764.42,625845935.21,2020-01-01
1015,0.0,0.0,268.42,0.0,556589.21,1378890367.7,0.0,66387.94,244282.69,325046379.34,164628.89,14286.94,14949.1,889439495.73,143510493.24,504344.46,680311107.14,2020-09-01
1015,0.0,0.0,0.0,0.0,1045817.96,1366969340.73,0.0,0.0,226293.25,369659080.44,409523.44,137280.37,1962.59,893763260.65,156131417.48,746993.76,703502935.23,2020-08-01
1015,0.0,0.0,0.0,0.0,587629.48,1328632949.79,0.0,0.0,159220.68,176123997.58,43650.83,18828.03,1853.07,902567264.06,142528689.5,1085292.22,587711915.54,2020-05-01
1015,0.0,0.0,0.0,0.0,318732.89,1411031250.06,137550.0,0.0,363084.76,198320673.91,120948.92,11359.65,95852.18,704454432.73,121752327.04,679474.09,679005623.26,2020-02-01
1015,0.0,0.0,0.0,0.0,598937.08,1374093351.62,0.0,195.07,202626.54,331362502.84,257135.99,3876.99,38479.38,892290687.39,151335479.19,34599015.28,74221129.15,2020-07-01
1015,0.0,0.0,0.0,0.0,686691.53,1357241467.19,5138.83,0.0,182335.36,316153350.52,183967.89,13057.3,2020.73,907827450.46,142529465.81,2547424.62,621820212.5,2020-03-01
1015,0.0,0.0,0.0,0.0,277096.1,1818030887.27,408.48,3810.42,386064.72,247133749.76,183824.62,124491.65,78117.7,930127909.25,263968309.38,45945318.83,86720918.46,2020-12-01
1015,0.0,0.0,0.0,0.0,510037.48,1326667754.67,2710.47,0.0,749137.55,173942252.79,407455.34,31314.6,145664.51,908935245.16,146239664.74,1482532.37,2265084314.36,2020-04-01
1015,0.0,0.0,0.0,158.26,619665.79,1315776354.7,0.0,0.0,317790.53,214615211.11,303561.7,41796.01,51883.45,925738350.19,141406395.08,24450636.76,713373061.22,2020-06-01
1015,0.0,0.0,192.38,0.0,275540.78,1377700889.42,0.0,45283.47,567077.05,303179111.78,227684.6,15648.07,3656.03,901690796.63,131629123.01,774039.52,609127191.21,2020-10-01
1015,0.0,0.0,0.0,6265.2,307301.1,2680047662.48,0.0,45188.05,901899.59,214113878.95,149931.94,512778.74,2043.09,1747110639.58,164504803.55,1314190.15,668658301.8,2020-11-01
1023,0.0,0.0,0.0,0.0,18.62,434195.24,0.0,0.0,1985.4,74000836.21,661.8,15132.48,4931706.39,0.0,53787.64,75532.05,1263.63,2020-03-01
1066,0.0,0.0,0.0,0.0,126.92,85631.65,0.0,0.0,2132.54,41385.95,704.19,0.0,417055.23,0.0,22539.53,62597.15,57730.46,2020-04-01
1066,0.0,0.0,0.0,0.0,131.25,84402.29,0.0,0.0,4254.02,29304.16,1410.3,0.0,383538.34,0.0,30438.51,69969.73,58383.27,2020-06-01
1066,0.0,0.0,0.0,0.0,256.41,92913.49,0.0,0.0,2144.21,27457.52,704.19,0.0,619467.03,0.0,24295.11,627915.33,82800.87,2020-10-01
1066,0.0,0.0,0.0,0.0,11.85,55448.51,0.0,12.26,252.62,34079.82,70.78,0.0,503890.7,0.0,19254.9,46266.51,16716.82,2020-02-01
1066,0.0,0.0,0.0,36.09,135.58,81306.21,0.0,0.0,2132.22,29067.07,704.19,0.0,518991.27,0.0,41023.56,45745.19,80104.97,2020-08-01
1074,0.0,0.0,0.0,0.0,8037.97,460935656.84,0.0,0.0,84286.29,17995.53,13869.84,0.0,6538.61,663342308.06,37134290.62,239533.11,777829.5,2020-03-01
1074,0.0,0.0,0.0,0.0,5668.05,463089969.79,0.0,0.0,87561.52,18333.8,11168.16,0.0,0.0,661964595.4,29658618.64,4114835.88,687983.15,2020-04-01
1074,0.0,0.0,0.0,0.0,26191.15,699812250.25,0.0,0.0,97218.1,20572.78,15381.26,0.0,0.0,1038669984.92,33042650.31,104719.42,524259.99,2020-11-01
1074,0.0,0.0,0.0,0.0,14356.16,459730177.9,0.0,0.0,70825.89,14872.39,8970.8,0.0,0.0,765312841.5,26182385.87,143074.48,1205260.33,2020-08-01
1074,0.0,0.0,0.0,0.0,42640.88,790097448.35,0.0,0.0,132252.5,27696.85,26065.63,0.0,0.0,999206528.04,74461920.13,8328.68,0.0,2020-12-01
1074,0.0,0.0,0.0,0.0,4820.58,465693506.47,0.0,0.0,63015.08,13176.0,7455.05,0.0,0.0,635243032.31,28581336.44,135874.7,38078434.75,2020-06-01
1074,0.0,0.0,0.0,0.0,36611.02,460189998.31,0.0,0.0,83269.13,18085.22,13888.19,0.0,0.0,710804693.5,31757746.81,145137.26,820171.28,2020-09-01
1074,0.0,0.0,0.0,0.0,24685.48,466501739.05,0.0,0.0,77237.64,16271.17,5285.18,0.0,0.0,608168692.73,27856650.51,136175.82,95981.06,2020-05-01
1074,0.0,0.0,0.0,0.0,15567.05,453624813.08,0.0,0.0,78528.3,16524.21,9043.72,0.0,0.0,717044196.42,29725294.83,2500.0,0.0,2020-07-01
1074,0.0,0.0,15000558.02,0.0,784.72,479228534.61,0.0,0.0,57554.57,12492.61,8189.41,0.0,0.0,516963024.66,10177075.52,119588.18,37754.71,2020-01-01
1074,0.0,0.0,0.0,0.0,15102.71,467185803.74,0.0,0.0,86795.35,17951.84,10512.4,0.0,0.0,704008446.51,28855273.34,141918.49,1752988.12,2020-10-01
1074,0.0,0.0,0.0,0.0,1733.82,472187778.96,0.0,0.0,75001.93,15783.21,9245.13,0.0,0.0,506953945.61,23498009.5,5574669.39,300733.45,2020-02-01
1104,0.0,0.0,0.0,0.0,154939.6,898351597.47,0.0,0.0,143289.73,8709053.25,71523.63,437535.26,454059.43,1219810425.74,179068047.79,283391.81,212254.65,2020-12-01
1104,0.0,0.0,0.0,0.0,192157.58,681758177.15,0.0,0.0,102395.5,6549458.96,58946.4,641539.76,342657.5,1048938400.85,111966983.63,1243676.7,1285637.56,2020-04-01
1104,0.0,0.0,24.44,0.0,173102.54,686121185.19,0.0,0.0,120020.15,6990814.58,60260.57,493983.99,450925.09,1048837560.9,109580471.75,2181906.06,3879469.14,2020-10-01
1104,0.0,0.0,78.87,0.0,170664.66,701160981.34,0.0,0.0,115729.61,7353240.97,47250.47,352810.99,364047.22,856411199.63,98069759.34,1332971.5,624814.97,2020-02-01
1104,0.0,0.0,0.0,0.0,126444.38,699048034.46,0.0,151.66,106488.95,6655655.89,46699.16,157362.92,398938.18,1069316135.86,131891142.44,18131771.67,4541722.54,2020-09-01
1104,0.0,0.0,396.5,0.0,91633.75,681046142.09,0.0,34.26,150755.49,7442043.26,35452.2,145824.24,514908.06,1024478002.26,115687555.02,1289408.37,2579441.81,2020-03-01
1104,0.0,0.0,0.0,0.0,146231.46,604005504.33,0.0,0.0,114233.5,6908462.08,55154.2,436282.86,307004.55,984853374.65,116054699.38,755644.16,1651864.62,2020-07-01
1104,0.0,0.0,759.43,0.0,48678.83,712345917.66,0.0,0.0,75726.88,8048241.07,16112.82,284563.75,390381.43,864055482.01,75559742.63,1889763.6,3312578.24,2020-01-01
1104,0.0,0.0,0.0,0.0,136684.6,671039664.26,0.0,0.0,112803.25,7266281.59,53355.92,121124.62,458069.63,1045080980.38,102809236.02,1504806.87,852058.84,2020-08-01
1104,0.0,0.0,0.0,0.0,108463.21,688881111.4,0.0,0.0,271932.94,8390543.37,102874.51,279794.73,380262.84,998278387.81,116895251.1,3644681.43,4557751.19,2020-06-01
1104,0.0,0.0,0.0,0.0,141071.93,679494101.88,0.0,0.0,85554.9,6430361.33,43972.69,135228.88,304563.45,1047197242.97,97448117.51,524683.35,831913.2,2020-05-01
1104,0.0,0.0,615.53,0.0,121111.47,1215291023.17,0.0,0.0,69014.57,7294342.01,36269.05,477861.23,357601.31,1892601783.74,110925478.66,911505.45,2170631.5,2020-11-01
1112,0.0,0.0,0.0,0.0,16.57,438254.58,0.0,20.0,42468.01,71919587.91,15600.51,0.0,1723762.53,0.0,479356.56,379830.64,39240.7,2020-09-01
1112,0.0,0.0,0.0,0.0,6542.19,711891.61,0.0,0.0,34936.99,76548218.41,12995.1,0.0,1919377.27,0.0,542749.03,918058.59,492366.92,2020-12-01
1120,0.0,0.0,0.0,0.0,120.0,258364.68,0.0,0.0,30797.8,24931661.08,25.0,0.0,713321.17,0.0,1256115.42,253159.54,161674.09,2020-10-01
1120,0.0,0.0,0.0,0.0,1156.05,354297.94,0.0,0.0,40584.81,27602558.65,125.33,0.0,699487.79,0.0,1593709.44,2620693.76,10054834.49,2020-12-01
1139,0.0,0.0,0.0,0.0,1381.5,158258588.34,0.0,0.0,88068.93,6669632.59,29356.07,0.0,16880.55,260188292.83,24397618.25,15136.4,47977.96,2020-05-01
1139,0.0,0.0,0.0,0.0,161.61,165968929.5,0.0,0.0,91320.38,5017359.67,30440.04,0.0,0.0,207973346.88,12112360.87,72270.12,335.68,2020-01-01
1139,0.0,0.0,0.0,0.0,2161.61,157527208.41,0.0,0.0,141810.39,6542489.9,46953.8,0.0,8211.06,254818509.25,22634529.28,18176.5,301.79,2020-08-01
1139,0.0,0.0,0.0,0.0,66.21,158230015.14,0.0,0.0,28162.94,6356562.98,9387.56,0.0,8097.17,248153725.09,25190286.02,349535.41,96345.19,2020-03-01
1139,0.0,0.0,0.0,0.0,2839.53,178551753.6,0.0,12.13,150930.48,13713134.83,46387.78,0.0,10168.82,270051455.64,40323522.26,559835.01,78970.66,2020-12-01
1139,0.0,0.0,0.0,0.0,66.08,157921416.18,0.0,0.0,157865.53,8083288.67,52621.7,0.0,8603.23,252865361.31,28148897.38,16191.2,45955.99,2020-04-01
1139,0.0,0.0,0.0,0.0,1796.17,160665295.34,0.0,0.0,152689.32,7796834.99,52314.34,0.0,8131.6,216582230.79,23827309.45,11316.7,48929.61,2020-02-01
1155,0.0,0.0,0.0,0.0,145.94,421903.3,0.0,0.0,1573.43,2868428.17,10.12,0.0,252668.76,0.0,30135.61,83016.89,2019.0,2020-12-01
1163,0.0,0.0,0.0,0.0,5573.63,69421222.85,0.0,0.0,8204.24,1826.66,2979.48,0.0,500.55,98467695.29,4707150.29,0.0,17697.6,2020-09-01
1163,0.0,0.0,0.0,0.0,5751.87,70708401.57,0.0,0.0,9113.74,1942.53,3334.97,0.0,993.03,98964714.77,4401122.44,0.0,777.68,2020-11-01
1163,0.0,0.0,0.0,0.0,2296.97,69902747.12,0.0,0.0,7084.19,1558.25,2913.36,0.0,1728.38,98266985.14,4314096.11,0.0,192363.88,2020-10-01
1163,0.0,0.0,0.0,0.0,3744.88,68610067.03,0.0,0.0,7218.08,1562.6,2643.72,0.0,1421.36,98576820.61,4321648.96,31434.83,139268.28,2020-07-01
1163,0.0,0.0,0.0,0.0,2501.63,68821024.56,0.0,0.0,8270.58,1792.1,3065.51,0.0,498.07,98851454.83,3997644.51,0.0,0.0,2020-04-01
1163,0.0,0.0,0.0,0.0,1656.0,71502320.88,0.0,0.0,10653.06,2314.69,3561.17,0.0,498.07,76571933.82,3140940.33,0.0,38389.43,2020-02-01
1163,0.0,0.0,0.0,0.0,1982.24,69786317.71,0.0,0.0,6690.89,1457.01,2278.87,0.0,959.72,98563849.18,3663971.01,0.0,0.0,2020-08-01
1163,0.0,0.0,0.0,0.0,74231.71,141189968.9,0.0,0.0,12761.81,2764.92,60549.65,0.0,1699.64,199247516.65,17038650.55,48169.43,112623.82,2020-12-01
1163,0.0,0.0,0.0,0.0,1844.96,68833977.99,0.0,0.0,9922.99,2208.36,3334.1,0.0,498.07,98391411.63,4346581.22,0.0,1576.29,2020-03-01
1163,0.0,0.0,0.0,0.0,2424.37,69178273.86,0.0,0.0,5132.56,1159.25,2108.52,0.0,485.71,98725457.77,4575883.6,0.0,130469.08,2020-06-01
1163,0.0,0.0,0.0,0.0,160.69,76465046.03,0.0,0.0,6927.75,1501.04,2309.17,0.0,498.07,76138347.93,2048014.88,0.0,78900.11,2020-01-01
1163,0.0,0.0,0.0,0.0,2070.41,69113410.23,0.0,0.0,5222.26,1128.71,1970.49,0.0,498.07,98361311.0,4093166.7,0.0,45473.08,2020-05-01
1210,0.0,0.0,0.0,0.0,1754.45,1549877.32,0.0,0.0,45462.44,722765.64,17420.66,0.0,164660.14,0.0,274494.69,631557462.36,1516267450.11,2020-12-01
1210,0.0,0.0,0.0,0.0,1534.6,771022.86,0.0,0.0,30980.56,315000.49,7473.27,0.0,563510.57,0.0,248577.15,21051.59,71701.05,2020-02-01
1210,0.0,0.0,0.0,0.0,3385.18,854904.69,0.0,0.0,32366.91,686943.38,5879.47,0.0,531624.22,0.0,352111.01,36444.71,34055.27,2020-11-01
1210,0.0,0.0,0.0,0.0,2946.95,788433.35,0.0,33.27,27870.76,599441.52,5011.11,0.0,600545.18,0.0,355893.43,58825.72,57497.17,2020-10-01
1210,0.0,0.0,0.0,0.0,773.57,772275.66,0.0,84.0,27695.41,417233.73,13314.77,0.0,565948.8,0.0,391098.61,10928.78,46383.11,2020-09-01
1210,0.0,0.0,0.0,0.0,30279.64,908192.17,0.0,0.0,55045.37,403507.39,12260.76,0.0,443008.7,0.0,297769.77,16522.66,45674.67,2020-03-01
1210,0.0,0.0,0.0,0.0,1407.51,791327.03,0.0,0.0,25597.39,463247.75,3510.73,0.0,705128.08,0.0,293797.57,16852.72,49762.14,2020-08-01
1210,0.0,0.0,0.0,0.0,2205.99,835060.78,0.0,0.0,33498.53,465552.73,6145.86,0.0,461252.66,0.0,301225.32,16310.95,41979.73,2020-04-01
1210,0.0,0.0,0.0,0.0,98.41,756150.66,0.0,0.0,25977.92,369600.12,3328.4,0.0,567172.67,0.0,258273.84,18053.07,53346.62,2020-06-01
1236,0.0,0.0,0.0,0.0,36658.69,0.0,0.0,12.11,95120.99,517883804.91,8878.69,0.0,15437900.32,0.0,9581560.56,740669.93,417773.29,2020-11-01
1236,0.0,0.0,0.0,0.0,36384.95,866.74,0.0,0.0,94379.94,154897519.24,8540.06,0.0,9366567.75,0.0,7873073.18,124377.35,469862.3,2020-06-01
1236,0.0,0.0,0.0,0.0,83257.43,0.0,0.0,12.26,93411.46,403279943.1,8456.09,0.0,27252981.56,0.0,9545436.2,227263.04,298878.05,2020-02-01
1236,0.0,0.0,0.0,0.0,83711.84,95267.32,0.0,0.0,93941.92,141520052.67,8502.1,0.0,21230118.93,0.0,7768383.94,935989.29,353691.68,2020-04-01
1236,0.0,0.0,0.0,0.0,36450.26,272.82,0.0,0.0,94556.79,333500916.52,8716.07,0.0,8949312.21,0.0,9631113.13,55657027.78,485978106.0,2020-07-01
1236,0.0,0.0,0.0,0.0,36117.37,2623.07,0.0,12.29,93655.71,360165548.32,8477.27,0.0,11902923.59,0.0,10043989.1,207966.08,241592.31,2020-03-01
1236,0.0,0.0,0.0,0.0,60607.55,116398.64,0.0,11.09,94986.3,583106549.11,13252.23,0.0,30458329.41,0.0,11507095.8,777274.43,555164.21,2020-10-01
1236,0.0,0.0,0.0,0.0,84829.77,12082.76,0.0,0.0,95247.38,410922100.56,8615.29,0.0,21545006.15,0.0,12531278.76,143823393.7,161497786.19,2020-12-01
1236,0.0,0.0,0.0,0.0,132422.48,7255.8,0.0,42.43,94851.54,382541996.53,8829.65,0.0,15912710.04,0.0,9715207.61,134362.55,399116.74,2020-09-01
1236,0.0,0.0,0.0,0.0,60442.39,3511.27,0.0,20.0,94716.81,549494292.78,8569.27,0.0,20144883.2,0.0,11899691.11,44446.17,434633.29,2020-08-01
1236,0.0,0.0,0.0,0.0,36310.28,1438.37,0.0,0.0,94177.83,100997896.5,8522.53,0.0,9128993.9,0.0,7614401.12,421741.26,137041.9,2020-05-01
1236,0.0,0.0,0.0,0.0,59446.16,0.0,0.0,22.22,93091.47,467564644.35,8428.34,0.0,15327916.77,0.0,9641457.35,47105.26,283160.1,2020-01-01
1244,0.0,0.0,96502.95,0.0,56113.31,766566.71,0.0,5672.01,45948.19,450394971.86,17223.54,0.0,81695777.27,0.0,5236599.41,3283256.32,8042014.76,2020-03-01
1244,0.0,0.0,0.0,0.0,56224.98,2345762.05,22605.39,1327.38,108136.22,219794906.5,22019.33,0.0,20724901.77,0.0,3642301.73,1618600.04,5729636.18,2020-06-01
1244,0.0,0.0,0.0,0.0,77975.81,1771150.84,109272.67,2095.83,78409.66,437929368.81,83983.85,0.0,51174110.68,0.0,7188127.3,268989712.78,546109873.36,2020-12-01
1244,0.0,0.0,0.0,0.0,49843.39,640473.95,0.0,10898.07,46168.66,481399037.85,14614.25,0.0,89312815.51,0.0,5137501.1,3044020.45,5328986.71,2020-02-01
1244,0.0,0.0,0.0,0.0,59977.32,916538.0,0.0,9443.22,48064.44,507596088.07,16576.18,0.0,47405178.85,0.0,5788310.16,8217021.66,6812558.56,2020-10-01
1244,0.0,0.0,1030.0,0.0,13133.32,680371.54,0.0,3293.73,48724.47,245552720.88,14039.13,0.0,45813586.72,0.0,3684703.59,1318726.61,5334545.38,2020-05-01
1244,0.0,0.0,0.0,0.0,82339.37,958598.55,0.0,19865.55,69166.92,466200066.9,21554.76,0.0,42492809.52,0.0,5255994.28,3359398.38,7924109.36,2020-09-01
1244,0.0,0.0,0.0,0.0,54449.77,780122.42,0.0,682.07,57124.74,314027775.52,15911.24,0.0,104063862.41,0.0,4825868.47,3086327.96,5141122.13,2020-04-01
1244,0.0,0.0,0.0,0.0,72939.22,786019.91,0.0,4167.38,46152.2,496020897.62,15992.17,0.0,97037589.62,2552.0,5065636.08,3758913.2,9165258.14,2020-01-01
1244,0.0,0.0,0.0,0.0,55065.92,1097715.66,0.0,423.42,59504.42,367446699.62,17791.82,0.0,27215782.56,0.0,4493600.99,304556707.66,1185798208.74,2020-07-01
1244,0.0,0.0,0.0,0.0,56970.95,958998.69,0.0,2757.02,51633.46,516582712.06,17793.88,0.0,39588726.73,0.0,5433559.21,6349199.14,7756216.1,2020-11-01
1244,0.0,0.0,7906.6,0.0,51510.95,763090.87,0.0,1560.09,39472.11,506385128.19,15893.97,0.0,42834082.52,0.0,5271775.55,3956635.0,4592745.81,2020-08-01
1287,0.0,0.0,0.0,0.0,78.4,579688961.25,0.0,0.0,0.0,0.0,0.0,0.0,12533355.89,0.0,0.0,454.53,45.45,2020-07-01
1325,0.0,0.0,0.0,0.0,3919.87,52776.94,0.0,0.0,21658.09,3116450.54,68321.03,0.0,0.0,0.0,550169.78,11506.77,0.0,2020-10-01
1333,0.0,0.0,0.0,0.0,1056.83,214282.27,0.0,0.0,2022.63,3496299.26,679.49,0.0,170731.23,0.0,164976.14,0.0,0.0,2020-07-01
2011,26613823.88,0.0,822933.87,0.0,95845142.46,859533902.8,22678413.45,308586.84,135994325.51,25049788.18,73526468.04,1149438.67,930389215.84,13668894.8,201861283.41,483044840.03,9944474.84,2020-10-01
